"GameID","Datum","Zeit","TableID","Guthaben","Spielstand","Einsatz","Drehrichtung","Ausgang","Ergebnis","Farbe","Gerade","HiLo","Dutzend","Kolonne"
"439","Sonntag, 24. Juli 2016","09:27:24","Sapphire Kendra","2896","[1, 1, 1, 1]","2","links","verloren","8","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"440","Sonntag, 24. Juli 2016","09:28:08","Sapphire Kendra","2894","[1, 1, 1, 1, 2]","3","rechts","verloren","18","rot","gerade","niedrig","2.Dutzend","3.Kolonne"
"441","Sonntag, 24. Juli 2016","09:28:49","Sapphire Kendra","2891","[1, 1, 1, 1, 2, 3]","4","links","gewonnen","23","rot","ungerade","hoch","2.Dutzend","2.Kolonne"
"442","Sonntag, 24. Juli 2016","09:29:40","Sapphire Kendra","2895","[1, 1, 1, 2]","3","rechts","gewonnen","23","rot","ungerade","hoch","2.Dutzend","2.Kolonne"
"443","Sonntag, 24. Juli 2016","09:30:42","Sapphire Evangeline","2898","[1, 1]","2","links","verloren","8","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"444","Sonntag, 24. Juli 2016","09:31:23","Sapphire Evangeline","2896","[1, 1, 2]","3","rechts","gewonnen","24","schwarz","gerade","hoch","2.Dutzend","3.Kolonne"
"445","Sonntag, 24. Juli 2016","09:32:12","Sapphire Evangeline","2899","[1]","1","links","verloren","34","rot","gerade","hoch","3.Dutzend","1.Kolonne"
"446","Sonntag, 24. Juli 2016","09:32:58","Sapphire Evangeline","2898","[1, 1]","2","rechts","verloren","17","schwarz","ungerade","niedrig","2.Dutzend","2.Kolonne"
"447","Sonntag, 24. Juli 2016","09:33:41","Sapphire Evangeline","2896","[1, 1, 2]","3","links","verloren","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"448","Sonntag, 24. Juli 2016","09:35:41","Sapphire Evangeline","2893","[1, 1, 2, 3]","4","rechts","verloren","11","schwarz","ungerade","niedrig","1.Dutzend","2.Kolonne"
"449","Sonntag, 24. Juli 2016","09:36:33","Diamond Jackie","2889","[1, 1, 2, 3, 4]","5","rechts","gewonnen","13","schwarz","ungerade","niedrig","2.Dutzend","1.Kolonne"
"450","Sonntag, 24. Juli 2016","09:37:24","Diamond Jackie","2894","[1, 2, 3]","4","links","verloren","16","rot","gerade","niedrig","2.Dutzend","1.Kolonne"
"451","Sonntag, 24. Juli 2016","09:38:14","Diamond Jackie","2890","[1, 2, 3, 4]","5","rechts","gewonnen","27","rot","ungerade","hoch","3.Dutzend","3.Kolonne"
"452","Sonntag, 24. Juli 2016","09:39:04","Diamond Jackie","2895","[2, 3]","5","links","verloren","35","schwarz","ungerade","hoch","3.Dutzend","2.Kolonne"
"453","Sonntag, 24. Juli 2016","09:39:53","Diamond Jackie","2890","[2, 3, 5]","7","rechts","verloren","0","grün","null","null","null","null"
"454","Sonntag, 24. Juli 2016","09:40:43","Diamond Jackie","2883","[2, 3, 5, 7]","9","links","verloren","23","rot","ungerade","hoch","2.Dutzend","2.Kolonne"
"455","Sonntag, 24. Juli 2016","09:41:31","Diamond Jackie","2874","[2, 3, 5, 7, 9]","11","rechts","gewonnen","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"456","Sonntag, 24. Juli 2016","09:42:22","Diamond Jackie","2885","[3, 5, 7]","10","links","gewonnen","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"457","Sonntag, 24. Juli 2016","09:43:13","Diamond Jackie","2895","[5]","5","rechts","gewonnen","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"458","Sonntag, 24. Juli 2016","12:50:57","Prestige Jasmina","2900","[1, 1, 1, 1, 1]","2","links","gewonnen","21","rot","ungerade","hoch","2.Dutzend","3.Kolonne"
"459","Sonntag, 24. Juli 2016","12:51:52","Prestige Jasmina","2902","[1, 1, 1]","2","rechts","verloren","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"460","Sonntag, 24. Juli 2016","12:52:39","Prestige Jasmina","2900","[1, 1, 1, 2]","3","links","gewonnen","11","schwarz","ungerade","niedrig","1.Dutzend","2.Kolonne"
"461","Sonntag, 24. Juli 2016","12:53:40","Prestige Jasmina","2903","[1, 1]","2","rechts","verloren","9","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"462","Sonntag, 24. Juli 2016","12:54:33","Prestige Jasmina","2901","[1, 1, 2]","3","links","verloren","31","schwarz","ungerade","hoch","3.Dutzend","1.Kolonne"
"463","Sonntag, 24. Juli 2016","12:55:19","Prestige Jasmina","2898","[1, 1, 2, 3]","4","rechts","gewonnen","27","rot","ungerade","hoch","3.Dutzend","3.Kolonne"
"464","Sonntag, 24. Juli 2016","12:56:12","Prestige Jasmina","2902","[1, 2]","3","links","verloren","14","rot","gerade","niedrig","2.Dutzend","2.Kolonne"
"465","Sonntag, 24. Juli 2016","12:57:06","Prestige Jasmina","2899","[1, 2, 3]","4","rechts","verloren","15","schwarz","ungerade","niedrig","2.Dutzend","3.Kolonne"
"466","Sonntag, 24. Juli 2016","12:58:11","Prestige Daina","2895","[1, 2, 3, 4]","5","links","verloren","24","schwarz","gerade","hoch","2.Dutzend","3.Kolonne"
"467","Sonntag, 24. Juli 2016","12:59:02","Prestige Daina","2890","[1, 2, 3, 4, 5]","6","rechts","gewonnen","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"468","Sonntag, 24. Juli 2016","12:59:44","Prestige Daina","2896","[2, 3, 4]","6","links","gewonnen","2","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"469","Sonntag, 24. Juli 2016","13:00:39","Prestige Daina","2902","[3]","3","rechts","gewonnen","36","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"470","Sonntag, 24. Juli 2016","13:01:39","Prestige Daina","2905","[1, 1, 1, 1, 1]","2","links","gewonnen","26","schwarz","gerade","hoch","3.Dutzend","2.Kolonne"
"471","Sonntag, 24. Juli 2016","13:02:30","Prestige Daina","2907","[1, 1, 1]","2","rechts","gewonnen","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"472","Sonntag, 24. Juli 2016","13:03:20","Prestige Daina","2909","[1]","1","links","verloren","11","schwarz","ungerade","niedrig","1.Dutzend","2.Kolonne"
"473","Sonntag, 24. Juli 2016","13:04:11","Prestige Daina","2908","[1, 1]","2","rechts","verloren","2","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"474","Sonntag, 24. Juli 2016","13:05:10","Prestige Daina","2906","[1, 1, 2]","3","links","gewonnen","2","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"475","Sonntag, 24. Juli 2016","13:05:59","Prestige Daina","2909","[1]","1","rechts","verloren","7","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"476","Sonntag, 24. Juli 2016","13:06:53","Prestige Daina","2908","[1, 1]","2","links","gewonnen","31","schwarz","ungerade","hoch","3.Dutzend","1.Kolonne"
"477","Sonntag, 24. Juli 2016","13:07:39","Prestige Daina","2910","[1, 1, 1, 1, 1]","2","rechts","gewonnen","19","rot","ungerade","hoch","2.Dutzend","1.Kolonne"
"478","Sonntag, 24. Juli 2016","13:08:28","Prestige Daina","2912","[1, 1, 1]","2","links","verloren","30","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"479","Sonntag, 24. Juli 2016","13:09:27","Prestige Daina","2910","[1, 1, 1, 2]","3","rechts","verloren","29","schwarz","ungerade","hoch","3.Dutzend","2.Kolonne"
"480","Sonntag, 24. Juli 2016","13:10:19","Prestige Daina","2907","[1, 1, 1, 2, 3]","4","rechts","verloren","8","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"481","Sonntag, 24. Juli 2016","13:11:15","Prestige Daina","2903","[1, 1, 1, 2, 3, 4]","5","rechts","gewonnen","34","rot","gerade","hoch","3.Dutzend","1.Kolonne"
"482","Sonntag, 24. Juli 2016","13:11:58","Prestige Daina","2908","[1, 1, 2, 3]","4","links","verloren","0","grün","null","null","null","null"
"483","Sonntag, 24. Juli 2016","13:12:56","Prestige Daina","2904","[1, 1, 2, 3, 4]","5","rechts","gewonnen","18","rot","gerade","niedrig","2.Dutzend","3.Kolonne"
"484","Sonntag, 24. Juli 2016","13:13:44","Prestige Daina","2909","[1, 2, 3]","4","links","verloren","3","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"485","Sonntag, 24. Juli 2016","13:14:36","Prestige Daina","2905","[1, 2, 3, 4]","5","rechts","verloren","22","schwarz","gerade","hoch","2.Dutzend","1.Kolonne"
"486","Sonntag, 24. Juli 2016","13:15:32","Prestige Daina","2900","[1, 2, 3, 4, 5]","6","links","gewonnen","16","rot","gerade","niedrig","2.Dutzend","1.Kolonne"
"487","Sonntag, 24. Juli 2016","13:16:25","Prestige Daina","2906","[2, 3, 4]","6","rechts","gewonnen","18","rot","gerade","niedrig","2.Dutzend","3.Kolonne"
"488","Sonntag, 24. Juli 2016","13:17:16","Prestige Daina","2912","[3]","3","links","verloren","19","rot","ungerade","hoch","2.Dutzend","1.Kolonne"
"489","Sonntag, 24. Juli 2016","13:18:11","Prestige Daina","2909","[3, 3]","6","rechts","gewonnen","19","rot","ungerade","hoch","2.Dutzend","1.Kolonne"
"490","Sonntag, 24. Juli 2016","13:19:08","Prestige Daina","2915","[1, 1, 1, 1, 1]","2","links","gewonnen","34","rot","gerade","hoch","3.Dutzend","1.Kolonne"
"491","Sonntag, 24. Juli 2016","13:20:02","Prestige Daina","2917","[1, 1, 1]","2","rechts","gewonnen","16","rot","gerade","niedrig","2.Dutzend","1.Kolonne"
"492","Sonntag, 24. Juli 2016","13:20:54","Prestige Daina","2919","[1]","1","links","gewonnen","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"493","Sonntag, 24. Juli 2016","13:21:48","Prestige Daina","2920","[1, 1, 1, 1, 1]","2","rechts","gewonnen","21","rot","ungerade","hoch","2.Dutzend","3.Kolonne"
"494","Sonntag, 24. Juli 2016","13:22:39","Prestige Daina","2922","[1, 1, 1]","2","links","verloren","8","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
"495","Sonntag, 24. Juli 2016","13:23:27","Prestige Daina","2920","[1, 1, 1, 2]","3","rechts","verloren","9","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"496","Sonntag, 24. Juli 2016","13:24:27","Prestige Daina","2917","[1, 1, 1, 2, 3]","4","links","gewonnen","25","rot","ungerade","hoch","3.Dutzend","1.Kolonne"
"497","Sonntag, 24. Juli 2016","13:25:18","Prestige Daina","2921","[1, 1, 2]","3","rechts","verloren","28","schwarz","gerade","hoch","3.Dutzend","1.Kolonne"
"498","Sonntag, 24. Juli 2016","13:26:02","Prestige Daina","2918","[1, 1, 2, 3]","4","links","gewonnen","21","rot","ungerade","hoch","2.Dutzend","3.Kolonne"
"499","Sonntag, 24. Juli 2016","13:26:57","Prestige Daina","2922","[1, 2]","3","rechts","gewonnen","24","schwarz","gerade","hoch","2.Dutzend","3.Kolonne"
"500","Sonntag, 24. Juli 2016","13:28:06","Prestige Daina","2925","[1, 1, 1, 1, 1]","2","links","verloren","0","grün","null","null","null","null"
"501","Sonntag, 24. Juli 2016","13:29:51","Prestige Daina","2923","[1, 1, 1, 1, 1, 2]","3","links","gewonnen","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"502","Sonntag, 24. Juli 2016","13:30:37","Prestige Jasmina","2926","[1, 1, 1, 1]","2","rechts","gewonnen","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"503","Sonntag, 24. Juli 2016","13:31:34","Prestige Jasmina","2928","[1, 1]","2","links","verloren","31","schwarz","ungerade","hoch","3.Dutzend","1.Kolonne"
"504","Sonntag, 24. Juli 2016","13:32:29","Prestige Jasmina","2926","[1, 1, 2]","3","rechts","gewonnen","3","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"505","Sonntag, 24. Juli 2016","13:33:19","Prestige Jasmina","2929","[1]","1","links","verloren","28","schwarz","gerade","hoch","3.Dutzend","1.Kolonne"
"506","Sonntag, 24. Juli 2016","13:34:23","Prestige Jasmina","2928","[1, 1]","2","rechts","verloren","36","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"507","Sonntag, 24. Juli 2016","13:35:14","Prestige Jasmina","2926","[1, 1, 2]","3","links","verloren","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"508","Sonntag, 24. Juli 2016","13:36:04","Prestige Jasmina","2923","[1, 1, 2, 3]","4","rechts","gewonnen","9","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"509","Sonntag, 24. Juli 2016","13:37:04","Prestige Jasmina","2927","[1, 2]","3","links","verloren","10","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"510","Sonntag, 24. Juli 2016","13:37:50","Prestige Jasmina","2924","[1, 2, 3]","4","rechts","verloren","24","schwarz","gerade","hoch","2.Dutzend","3.Kolonne"
"511","Sonntag, 24. Juli 2016","13:38:52","Prestige Jasmina","2920","[1, 2, 3, 4]","5","links","verloren","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"512","Sonntag, 24. Juli 2016","13:39:38","Prestige Jasmina","2915","[1, 2, 3, 4, 5]","6","rechts","verloren","21","rot","ungerade","hoch","2.Dutzend","3.Kolonne"
"513","Sonntag, 24. Juli 2016","13:40:34","Prestige Jasmina","2909","[1, 2, 3, 4, 5, 6]","7","links","gewonnen","20","schwarz","gerade","hoch","2.Dutzend","2.Kolonne"
"514","Sonntag, 24. Juli 2016","13:41:37","Prestige Jasmina","2916","[2, 3, 4, 5]","7","rechts","gewonnen","29","schwarz","ungerade","hoch","3.Dutzend","2.Kolonne"
"515","Sonntag, 24. Juli 2016","13:42:34","Prestige Jasmina","2923","[3, 4]","7","links","verloren","14","rot","gerade","niedrig","2.Dutzend","2.Kolonne"
"516","Sonntag, 24. Juli 2016","13:43:19","Prestige Jasmina","2916","[3, 4, 7]","10","rechts","gewonnen","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"517","Sonntag, 24. Juli 2016","13:44:17","Prestige Jasmina","2926","[4]","4","links","verloren","35","schwarz","ungerade","hoch","3.Dutzend","2.Kolonne"
"518","Sonntag, 24. Juli 2016","13:45:10","Prestige Jasmina","2922","[4, 4]","8","rechts","verloren","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"519","Sonntag, 24. Juli 2016","13:46:02","Prestige Jasmina","2914","[4, 4, 8]","12","links","verloren","5","rot","ungerade","niedrig","1.Dutzend","2.Kolonne"
"520","Sonntag, 24. Juli 2016","13:46:58","Prestige Jasmina","2902","[4, 4, 8, 12]","16","rechts","verloren","29","schwarz","ungerade","hoch","3.Dutzend","2.Kolonne"
"521","Sonntag, 24. Juli 2016","13:47:48","Prestige Jasmina","2886","[4, 4, 8, 12, 16]","20","links","verloren","34","rot","gerade","hoch","3.Dutzend","1.Kolonne"
"522","Sonntag, 24. Juli 2016","13:54:12","Sapphire Cherie","2866","[4, 4, 8, 12, 16, 20]","24","links","verloren","28","schwarz","gerade","hoch","3.Dutzend","1.Kolonne"
"523","Sonntag, 24. Juli 2016","13:54:57","Sapphire Cherie","2842","[4, 4, 8, 12, 16, 20, 24]","28","rechts","gewonnen","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"524","Sonntag, 24. Juli 2016","13:55:37","Sapphire Cherie","2870","[4, 8, 12, 16, 20]","24","links","verloren","5","rot","ungerade","niedrig","1.Dutzend","2.Kolonne"
"525","Sonntag, 24. Juli 2016","13:56:20","Sapphire Cherie","2846","[4, 8, 12, 16, 20, 24]","28","rechts","gewonnen","14","rot","gerade","niedrig","2.Dutzend","2.Kolonne"
"526","Sonntag, 24. Juli 2016","13:57:00","Sapphire Cherie","2874","[8, 12, 16, 20]","28","links","verloren","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"527","Sonntag, 24. Juli 2016","13:57:37","Sapphire Cherie","2846","[8, 12, 16, 20, 28]","36","rechts","gewonnen","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"528","Sonntag, 24. Juli 2016","13:58:21","Sapphire Cherie","2882","[12, 16, 20]","32","links","gewonnen","14","rot","gerade","niedrig","2.Dutzend","2.Kolonne"
"529","Sonntag, 24. Juli 2016","13:59:00","Sapphire Cherie","2914","[16]","16","rechts","verloren","24","schwarz","gerade","hoch","2.Dutzend","3.Kolonne"
"530","Sonntag, 24. Juli 2016","13:59:48","Sapphire Cherie","2898","[16, 16]","32","links","verloren","14","rot","gerade","niedrig","2.Dutzend","2.Kolonne"
"531","Sonntag, 24. Juli 2016","14:00:40","Sapphire Shirley","2866","[16, 16, 32]","48","rechts","verloren","22","schwarz","gerade","hoch","2.Dutzend","1.Kolonne"
"532","Sonntag, 24. Juli 2016","14:01:27","Sapphire Shirley","2818","[16, 16, 32, 48]","64","links","gewonnen","30","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"533","Sonntag, 24. Juli 2016","14:02:12","Sapphire Shirley","2882","[16, 32]","48","rechts","verloren","33","schwarz","ungerade","hoch","3.Dutzend","3.Kolonne"
"534","Sonntag, 24. Juli 2016","14:02:56","Sapphire Shirley","2834","[16, 32, 48]","64","links","verloren","3","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"535","Sonntag, 24. Juli 2016","14:03:42","Sapphire Shirley","2770","[16, 32, 48, 64]","80","rechts","gewonnen","3","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"536","Sonntag, 24. Juli 2016","14:04:26","Sapphire Shirley","2850","[32, 48]","80","links","verloren","30","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"537","Sonntag, 24. Juli 2016","14:05:06","Sapphire Shirley","2770","[32, 48, 80]","112","rechts","gewonnen","9","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"538","Sonntag, 24. Juli 2016","14:05:50","Sapphire Shirley","2882","[48]","48","links","gewonnen","3","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"539","Mittwoch, 27. Juli 2016","21:27:45","Betfair Raitis","2930","[1, 1, 1, 1, 1]","2","rechts","verloren","0","grün","null","null","null","null"
"540","Mittwoch, 27. Juli 2016","21:28:33","Betfair Raitis","2928","[1, 1, 1, 1, 1, 2]","3","links","gewonnen","5","rot","ungerade","niedrig","1.Dutzend","2.Kolonne"
"541","Mittwoch, 27. Juli 2016","21:29:21","Betfair Raitis","2931","[1, 1, 1, 1]","2","rechts","gewonnen","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"542","Mittwoch, 27. Juli 2016","21:30:04","Betfair Raitis","2933","[1, 1]","2","links","verloren","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"543","Mittwoch, 27. Juli 2016","21:30:50","Betfair Raitis","2931","[1, 1, 2]","3","rechts","gewonnen","17","schwarz","ungerade","niedrig","2.Dutzend","2.Kolonne"
"544","Mittwoch, 27. Juli 2016","21:31:40","Betfair Raitis","2934","[1]","1","links","gewonnen","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"545","Mittwoch, 27. Juli 2016","21:32:27","Betfair Raitis","2935","[1, 1, 1, 1, 1]","2","links","verloren","32","rot","gerade","hoch","3.Dutzend","2.Kolonne"
"546","Mittwoch, 27. Juli 2016","21:33:13","Betfair Raitis","2933","[1, 1, 1, 1, 1, 2]","3","links","gewonnen","9","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"547","Mittwoch, 27. Juli 2016","21:34:00","Betfair Raitis","2936","[1, 1, 1, 1]","2","rechts","gewonnen","36","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"548","Mittwoch, 27. Juli 2016","21:34:51","Betfair Raitis","2938","[1, 1]","2","links","gewonnen","7","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"549","Montag, 1. August 2016","19:15:56","Prestige Darina","2940","[1, 1, 1, 1, 1]","2","links","gewonnen","17","schwarz","ungerade","niedrig","2.Dutzend","2.Kolonne"
"550","Montag, 1. August 2016","19:16:50","Prestige Darina","2942","[1, 1, 1]","2","rechts","gewonnen","20","schwarz","gerade","hoch","2.Dutzend","2.Kolonne"
"551","Montag, 1. August 2016","19:17:42","Prestige Darina","2944","[1]","1","rechts","verloren","7","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"552","Montag, 1. August 2016","19:18:33","Prestige Darina","2943","[1, 1]","2","rechts","verloren","6","schwarz","gerade","niedrig","1.Dutzend","3.Kolonne"
"553","Montag, 1. August 2016","19:19:24","Prestige Darina","2941","[1, 1, 2]","3","links","verloren","19","rot","ungerade","hoch","2.Dutzend","1.Kolonne"
"554","Montag, 1. August 2016","19:20:16","Prestige Darina","2938","[1, 1, 2, 3]","4","rechts","gewonnen","7","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"555","Montag, 1. August 2016","19:21:10","Prestige Darina","2942","[1, 2]","3","links","verloren","29","schwarz","ungerade","hoch","3.Dutzend","2.Kolonne"
"556","Montag, 1. August 2016","19:22:00","Prestige Darina","2939","[1, 2, 3]","4","rechts","verloren","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"557","Montag, 1. August 2016","19:22:46","Prestige Darina","2935","[1, 2, 3, 4]","5","links","gewonnen","25","rot","ungerade","hoch","3.Dutzend","1.Kolonne"
"558","Montag, 1. August 2016","19:23:37","Prestige Darina","2940","[2, 3]","5","rechts","gewonnen","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"559","Montag, 1. August 2016","19:32:21","Betfair Heidija","2945","[1, 1, 1, 1, 1]","2","links","verloren","10","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"560","Montag, 1. August 2016","19:33:02","Betfair Heidija","2943","[1, 1, 1, 1, 1, 2]","3","rechts","verloren","1","rot","ungerade","niedrig","1.Dutzend","1.Kolonne"
"561","Montag, 1. August 2016","19:33:51","Betfair Heidija","2940","[1, 1, 1, 1, 1, 2, 3]","4","links","gewonnen","3","rot","ungerade","niedrig","1.Dutzend","3.Kolonne"
"562","Montag, 1. August 2016","19:34:38","Betfair Heidija","2944","[1, 1, 1, 1, 2]","3","rechts","gewonnen","30","rot","gerade","hoch","3.Dutzend","3.Kolonne"
"563","Montag, 1. August 2016","19:35:18","Betfair Heidija","2947","[1, 1, 1]","2","links","verloren","17","schwarz","ungerade","niedrig","2.Dutzend","2.Kolonne"
"564","Montag, 1. August 2016","19:36:03","Betfair Heidija","2945","[1, 1, 1, 2]","3","rechts","verloren","19","rot","ungerade","hoch","2.Dutzend","1.Kolonne"
"565","Montag, 1. August 2016","19:36:55","Betfair Heidija","2942","[1, 1, 1, 2, 3]","4","links","verloren","31","schwarz","ungerade","hoch","3.Dutzend","1.Kolonne"
"566","Montag, 1. August 2016","19:37:35","Betfair Heidija","2938","[1, 1, 1, 2, 3, 4]","5","rechts","gewonnen","15","schwarz","ungerade","niedrig","2.Dutzend","3.Kolonne"
"567","Montag, 1. August 2016","19:38:13","Betfair Heidija","2943","[1, 1, 2, 3]","4","links","gewonnen","4","schwarz","gerade","niedrig","1.Dutzend","1.Kolonne"
"568","Montag, 1. August 2016","19:38:55","Betfair Heidija","2947","[1, 2]","3","rechts","gewonnen","26","schwarz","gerade","hoch","3.Dutzend","2.Kolonne"
"569","Montag, 1. August 2016","19:39:35","Betfair Heidija","2950","[1, 1, 1, 1, 1]","2","links","verloren","18","rot","gerade","niedrig","2.Dutzend","3.Kolonne"
"570","Montag, 1. August 2016","19:40:21","Betfair Heidija","2948","[1, 1, 1, 1, 1, 2]","3","rechts","verloren","11","schwarz","ungerade","niedrig","1.Dutzend","2.Kolonne"
"571","Montag, 1. August 2016","19:41:03","Betfair Heidija","2945","[1, 1, 1, 1, 1, 2, 3]","4","links","gewonnen","2","schwarz","gerade","niedrig","1.Dutzend","2.Kolonne"
